Consultant,Date,Hours,Client,Project_x,Project_y,Hourly Rate,revenue
Charlotte Walker,1/8/2024,1,Acme Corp,Project 1,Project 5,50,50
Charlotte Walker,1/8/2024,2,Acme Corp,Project 2,Project 1,50,100
Charlotte Walker,1/8/2024,2,Acme Corp,Project 2,Project 2,50,100
Charlotte Walker,1/8/2024,2,Acme Corp,Project 2,Project 3,50,100
Charlotte Walker,1/8/2024,2,Acme Corp,Project 2,Project 4,50,100
Charlotte Walker,1/8/2024,2,Acme Corp,Project 2,Project 5,50,100
Charlotte Walker,1/8/2024,5,Acme Corp,Project 5,Project 1,50,250
Charlotte Walker,1/8/2024,5,Acme Corp,Project 5,Project 2,50,250
Charlotte Walker,1/8/2024,5,Acme Corp,Project 5,Project 3,50,250
Charlotte Walker,1/8/2024,5,Acme Corp,Project 5,Project 4,50,250
Charlotte Walker,1/8/2024,5,Acme Corp,Project 5,Project 5,50,250
Henry Hall,1/8/2024,5,Acme Corp,Project 1,Project 1,50,250
Henry Hall,1/8/2024,5,Acme Corp,Project 1,Project 2,50,250
Henry Hall,1/8/2024,5,Acme Corp,Project 1,Project 3,50,250
Henry Hall,1/8/2024,5,Acme Corp,Project 1,Project 4,50,250
Henry Hall,1/8/2024,5,Acme Corp,Project 1,Project 5,50,250
Amelia Allen,1/8/2024,1,Innovate Ltd,Project 13,Project 11,55,55
Amelia Allen,1/8/2024,1,Innovate Ltd,Project 13,Project 12,55,55
Amelia Allen,1/8/2024,1,Innovate Ltd,Project 13,Project 13,55,55
Amelia Allen,1/8/2024,1,Innovate Ltd,Project 13,Project 14,55,55
Lucas Young,1/8/2024,4,Tech Solutions,Project 10,Project 6,60,240
Lucas Young,1/8/2024,4,Tech Solutions,Project 10,Project 7,60,240
Lucas Young,1/8/2024,4,Tech Solutions,Project 10,Project 8,60,240
Lucas Young,1/8/2024,4,Tech Solutions,Project 10,Project 9,60,240
Lucas Young,1/8/2024,4,Tech Solutions,Project 10,Project 10,60,240
Lucas Young,1/8/2024,7,Tech Solutions,Project 6,Project 6,60,420
Lucas Young,1/8/2024,7,Tech Solutions,Project 6,Project 7,60,420
Lucas Young,1/8/2024,7,Tech Solutions,Project 6,Project 8,60,420
Lucas Young,1/8/2024,7,Tech Solutions,Project 6,Project 9,60,420
Lucas Young,1/8/2024,7,Tech Solutions,Project 6,Project 10,60,420
Mason Scott,1/8/2024,1,NextGen Analytics,Project 22,Project 20,65,65
Mason Scott,1/8/2024,1,NextGen Analytics,Project 22,Project 21,65,65
Mason Scott,1/8/2024,1,NextGen Analytics,Project 22,Project 22,65,65
Mason Scott,1/8/2024,1,NextGen Analytics,Project 22,Project 23,65,65
Mason Scott,1/8/2024,1,NextGen Analytics,Project 22,Project 24,65,65
Mason Scott,1/8/2024,4,NextGen Analytics,Project 21,Project 20,65,260
Mason Scott,1/8/2024,4,NextGen Analytics,Project 21,Project 21,65,260
Mason Scott,1/8/2024,4,NextGen Analytics,Project 21,Project 22,65,260
Mason Scott,1/8/2024,4,NextGen Analytics,Project 21,Project 23,65,260
Mason Scott,1/8/2024,4,NextGen Analytics,Project 21,Project 24,65,260
Mason Scott,1/8/2024,2,NextGen Analytics,Project 20,Project 20,65,130
Mason Scott,1/8/2024,2,NextGen Analytics,Project 20,Project 21,65,130
Mason Scott,1/8/2024,2,NextGen Analytics,Project 20,Project 22,65,130
Mason Scott,1/8/2024,2,NextGen Analytics,Project 20,Project 23,65,130
Mason Scott,1/8/2024,2,NextGen Analytics,Project 20,Project 24,65,130
Emma Green,1/8/2024,2,NextGen Analytics,Project 23,Project 20,65,130
Emma Green,1/8/2024,2,NextGen Analytics,Project 23,Project 21,65,130
Emma Green,1/8/2024,2,NextGen Analytics,Project 23,Project 22,65,130
Emma Green,1/8/2024,2,NextGen Analytics,Project 23,Project 23,65,130
Emma Green,1/8/2024,2,NextGen Analytics,Project 23,Project 24,65,130
Ethan Baker,1/8/2024,4,Global Systems,Project 16,Project 15,70,280
Ethan Baker,1/8/2024,4,Global Systems,Project 16,Project 16,70,280
Ethan Baker,1/8/2024,4,Global Systems,Project 16,Project 17,70,280
Ethan Baker,1/8/2024,4,Global Systems,Project 16,Project 18,70,280
Ethan Baker,1/8/2024,4,Global Systems,Project 16,Project 19,70,280
Ethan Baker,1/8/2024,6,Global Systems,Project 19,Project 15,70,420
Ethan Baker,1/8/2024,6,Global Systems,Project 19,Project 16,70,420
Ethan Baker,1/8/2024,6,Global Systems,Project 19,Project 17,70,420
Ethan Baker,1/8/2024,6,Global Systems,Project 19,Project 18,70,420
Ethan Baker,1/8/2024,6,Global Systems,Project 19,Project 19,70,420
Michael Brown,1/7/2024,5,Innovate Ltd,Project 11,Project 11,55,275
Michael Brown,1/7/2024,5,Innovate Ltd,Project 11,Project 12,55,275
Michael Brown,1/7/2024,5,Innovate Ltd,Project 11,Project 13,55,275
Michael Brown,1/7/2024,5,Innovate Ltd,Project 11,Project 14,55,275
Michael Brown,1/7/2024,5,Innovate Ltd,Project 12,Project 11,55,275
Michael Brown,1/7/2024,5,Innovate Ltd,Project 12,Project 12,55,275
Michael Brown,1/7/2024,5,Innovate Ltd,Project 12,Project 13,55,275
Michael Brown,1/7/2024,5,Innovate Ltd,Project 12,Project 14,55,275
Olivia Taylor,1/7/2024,6,NextGen Analytics,Project 23,Project 20,65,390
Olivia Taylor,1/7/2024,6,NextGen Analytics,Project 23,Project 21,65,390
Olivia Taylor,1/7/2024,6,NextGen Analytics,Project 23,Project 22,65,390
Olivia Taylor,1/7/2024,6,NextGen Analytics,Project 23,Project 23,65,390
Olivia Taylor,1/7/2024,6,NextGen Analytics,Project 23,Project 24,65,390
Olivia Taylor,1/7/2024,7,NextGen Analytics,Project 21,Project 20,65,455
Olivia Taylor,1/7/2024,7,NextGen Analytics,Project 21,Project 21,65,455
Olivia Taylor,1/7/2024,7,NextGen Analytics,Project 21,Project 22,65,455
Olivia Taylor,1/7/2024,7,NextGen Analytics,Project 21,Project 23,65,455
Olivia Taylor,1/7/2024,7,NextGen Analytics,Project 21,Project 24,65,455
William Thomas,1/7/2024,5,NextGen Analytics,Project 20,Project 20,65,325
William Thomas,1/7/2024,5,NextGen Analytics,Project 20,Project 21,65,325
William Thomas,1/7/2024,5,NextGen Analytics,Project 20,Project 22,65,325
William Thomas,1/7/2024,5,NextGen Analytics,Project 20,Project 23,65,325
William Thomas,1/7/2024,5,NextGen Analytics,Project 20,Project 24,65,325
William Thomas,1/7/2024,2,NextGen Analytics,Project 21,Project 20,65,130
William Thomas,1/7/2024,2,NextGen Analytics,Project 21,Project 21,65,130
William Thomas,1/7/2024,2,NextGen Analytics,Project 21,Project 22,65,130
William Thomas,1/7/2024,2,NextGen Analytics,Project 21,Project 23,65,130
William Thomas,1/7/2024,2,NextGen Analytics,Project 21,Project 24,65,130
William Thomas,1/7/2024,1,NextGen Analytics,Project 20,Project 20,65,65
William Thomas,1/7/2024,1,NextGen Analytics,Project 20,Project 21,65,65
William Thomas,1/7/2024,1,NextGen Analytics,Project 20,Project 22,65,65
William Thomas,1/7/2024,1,NextGen Analytics,Project 20,Project 23,65,65
William Thomas,1/7/2024,1,NextGen Analytics,Project 20,Project 24,65,65
Ava Harris,1/7/2024,4,Acme Corp,Project 2,Project 1,50,200
Ava Harris,1/7/2024,4,Acme Corp,Project 2,Project 2,50,200
Ava Harris,1/7/2024,4,Acme Corp,Project 2,Project 3,50,200
Ava Harris,1/7/2024,4,Acme Corp,Project 2,Project 4,50,200
Ava Harris,1/7/2024,4,Acme Corp,Project 2,Project 5,50,200
Ava Harris,1/7/2024,2,Acme Corp,Project 1,Project 1,50,100
Ava Harris,1/7/2024,2,Acme Corp,Project 1,Project 2,50,100
Ava Harris,1/7/2024,2,Acme Corp,Project 1,Project 3,50,100
Ava Harris,1/7/2024,2,Acme Corp,Project 1,Project 4,50,100
Ava Harris,1/7/2024,2,Acme Corp,Project 1,Project 5,50,100
Alexander White,1/7/2024,1,Global Systems,Project 18,Project 15,70,70
Alexander White,1/7/2024,1,Global Systems,Project 18,Project 16,70,70
Alexander White,1/7/2024,1,Global Systems,Project 18,Project 17,70,70
Alexander White,1/7/2024,1,Global Systems,Project 18,Project 18,70,70
Alexander White,1/7/2024,1,Global Systems,Project 18,Project 19,70,70
Alexander White,1/7/2024,8,Global Systems,Project 16,Project 15,70,560
Alexander White,1/7/2024,8,Global Systems,Project 16,Project 16,70,560
Alexander White,1/7/2024,8,Global Systems,Project 16,Project 17,70,560
Alexander White,1/7/2024,8,Global Systems,Project 16,Project 18,70,560
Alexander White,1/7/2024,8,Global Systems,Project 16,Project 19,70,560
Mia Clark,1/7/2024,6,Innovate Ltd,Project 13,Project 11,55,330
Mia Clark,1/7/2024,6,Innovate Ltd,Project 13,Project 12,55,330
Mia Clark,1/7/2024,6,Innovate Ltd,Project 13,Project 13,55,330
Mia Clark,1/7/2024,6,Innovate Ltd,Project 13,Project 14,55,330
Mia Clark,1/7/2024,8,Innovate Ltd,Project 11,Project 11,55,440
Mia Clark,1/7/2024,8,Innovate Ltd,Project 11,Project 12,55,440
Mia Clark,1/7/2024,8,Innovate Ltd,Project 11,Project 13,55,440
Mia Clark,1/7/2024,8,Innovate Ltd,Project 11,Project 14,55,440
Mia Clark,1/7/2024,4,Innovate Ltd,Project 13,Project 11,55,220
Mia Clark,1/7/2024,4,Innovate Ltd,Project 13,Project 12,55,220
Mia Clark,1/7/2024,4,Innovate Ltd,Project 13,Project 13,55,220
Mia Clark,1/7/2024,4,Innovate Ltd,Project 13,Project 14,55,220
Benjamin Lewis,1/7/2024,7,NextGen Analytics,Project 24,Project 20,65,455
Benjamin Lewis,1/7/2024,7,NextGen Analytics,Project 24,Project 21,65,455
Benjamin Lewis,1/7/2024,7,NextGen Analytics,Project 24,Project 22,65,455
Benjamin Lewis,1/7/2024,7,NextGen Analytics,Project 24,Project 23,65,455
Benjamin Lewis,1/7/2024,7,NextGen Analytics,Project 24,Project 24,65,455
Benjamin Lewis,1/7/2024,6,NextGen Analytics,Project 24,Project 20,65,390
Benjamin Lewis,1/7/2024,6,NextGen Analytics,Project 24,Project 21,65,390
Benjamin Lewis,1/7/2024,6,NextGen Analytics,Project 24,Project 22,65,390
Benjamin Lewis,1/7/2024,6,NextGen Analytics,Project 24,Project 23,65,390
Benjamin Lewis,1/7/2024,6,NextGen Analytics,Project 24,Project 24,65,390
Charlotte Walker,1/7/2024,8,Acme Corp,Project 2,Project 1,50,400
Charlotte Walker,1/7/2024,8,Acme Corp,Project 2,Project 2,50,400
Charlotte Walker,1/7/2024,8,Acme Corp,Project 2,Project 3,50,400
Charlotte Walker,1/7/2024,8,Acme Corp,Project 2,Project 4,50,400
Charlotte Walker,1/7/2024,8,Acme Corp,Project 2,Project 5,50,400
Henry Hall,1/7/2024,8,Acme Corp,Project 1,Project 1,50,400
Henry Hall,1/7/2024,8,Acme Corp,Project 1,Project 2,50,400
Henry Hall,1/7/2024,8,Acme Corp,Project 1,Project 3,50,400
Henry Hall,1/7/2024,8,Acme Corp,Project 1,Project 4,50,400
Henry Hall,1/7/2024,8,Acme Corp,Project 1,Project 5,50,400
Isabella King,1/7/2024,1,Global Systems,Project 16,Project 15,70,70
Isabella King,1/7/2024,1,Global Systems,Project 16,Project 16,70,70
Isabella King,1/7/2024,1,Global Systems,Project 16,Project 17,70,70
Isabella King,1/7/2024,1,Global Systems,Project 16,Project 18,70,70
Isabella King,1/7/2024,1,Global Systems,Project 16,Project 19,70,70
Mason Scott,1/7/2024,2,NextGen Analytics,Project 22,Project 20,65,130
Mason Scott,1/7/2024,2,NextGen Analytics,Project 22,Project 21,65,130
Mason Scott,1/7/2024,2,NextGen Analytics,Project 22,Project 22,65,130
Mason Scott,1/7/2024,2,NextGen Analytics,Project 22,Project 23,65,130
Mason Scott,1/7/2024,2,NextGen Analytics,Project 22,Project 24,65,130
Mason Scott,1/7/2024,7,NextGen Analytics,Project 23,Project 20,65,455
Mason Scott,1/7/2024,7,NextGen Analytics,Project 23,Project 21,65,455
Mason Scott,1/7/2024,7,NextGen Analytics,Project 23,Project 22,65,455
Mason Scott,1/7/2024,7,NextGen Analytics,Project 23,Project 23,65,455
Mason Scott,1/7/2024,7,NextGen Analytics,Project 23,Project 24,65,455
Emma Green,1/7/2024,3,NextGen Analytics,Project 20,Project 20,65,195
Emma Green,1/7/2024,3,NextGen Analytics,Project 20,Project 21,65,195
Emma Green,1/7/2024,3,NextGen Analytics,Project 20,Project 22,65,195
Emma Green,1/7/2024,3,NextGen Analytics,Project 20,Project 23,65,195
Emma Green,1/7/2024,3,NextGen Analytics,Project 20,Project 24,65,195
Emma Green,1/7/2024,4,NextGen Analytics,Project 24,Project 20,65,260
Emma Green,1/7/2024,4,NextGen Analytics,Project 24,Project 21,65,260
Emma Green,1/7/2024,4,NextGen Analytics,Project 24,Project 22,65,260
Emma Green,1/7/2024,4,NextGen Analytics,Project 24,Project 23,65,260
Emma Green,1/7/2024,4,NextGen Analytics,Project 24,Project 24,65,260
Emma Green,1/7/2024,1,NextGen Analytics,Project 20,Project 20,65,65
Emma Green,1/7/2024,1,NextGen Analytics,Project 20,Project 21,65,65
Emma Green,1/7/2024,1,NextGen Analytics,Project 20,Project 22,65,65
Emma Green,1/7/2024,1,NextGen Analytics,Project 20,Project 23,65,65
Emma Green,1/7/2024,1,NextGen Analytics,Project 20,Project 24,65,65
Ethan Baker,1/7/2024,4,Global Systems,Project 19,Project 15,70,280
Ethan Baker,1/7/2024,4,Global Systems,Project 19,Project 16,70,280
Ethan Baker,1/7/2024,4,Global Systems,Project 19,Project 17,70,280
Ethan Baker,1/7/2024,4,Global Systems,Project 19,Project 18,70,280
Ethan Baker,1/7/2024,4,Global Systems,Project 19,Project 19,70,280
Harper Adams,1/7/2024,5,NextGen Analytics,Project 21,Project 20,65,325
Harper Adams,1/7/2024,5,NextGen Analytics,Project 21,Project 21,65,325
Harper Adams,1/7/2024,5,NextGen Analytics,Project 21,Project 22,65,325
Harper Adams,1/7/2024,5,NextGen Analytics,Project 21,Project 23,65,325
Harper Adams,1/7/2024,5,NextGen Analytics,Project 21,Project 24,65,325
James Anderson,1/6/2024,7,Global Systems,Project 19,Project 15,70,490
James Anderson,1/6/2024,7,Global Systems,Project 19,Project 16,70,490
James Anderson,1/6/2024,7,Global Systems,Project 19,Project 17,70,490
James Anderson,1/6/2024,7,Global Systems,Project 19,Project 18,70,490
James Anderson,1/6/2024,7,Global Systems,Project 19,Project 19,70,490
Sophia Martinez,1/6/2024,6,Global Systems,Project 19,Project 15,70,420
Sophia Martinez,1/6/2024,6,Global Systems,Project 19,Project 16,70,420
Sophia Martinez,1/6/2024,6,Global Systems,Project 19,Project 17,70,420
Sophia Martinez,1/6/2024,6,Global Systems,Project 19,Project 18,70,420
Sophia Martinez,1/6/2024,6,Global Systems,Project 19,Project 19,70,420
Michael Brown,1/6/2024,8,Innovate Ltd,Project 13,Project 11,55,440
Michael Brown,1/6/2024,8,Innovate Ltd,Project 13,Project 12,55,440
Michael Brown,1/6/2024,8,Innovate Ltd,Project 13,Project 13,55,440
Michael Brown,1/6/2024,8,Innovate Ltd,Project 13,Project 14,55,440
William Thomas,1/6/2024,4,NextGen Analytics,Project 23,Project 20,65,260
William Thomas,1/6/2024,4,NextGen Analytics,Project 23,Project 21,65,260
William Thomas,1/6/2024,4,NextGen Analytics,Project 23,Project 22,65,260
William Thomas,1/6/2024,4,NextGen Analytics,Project 23,Project 23,65,260
William Thomas,1/6/2024,4,NextGen Analytics,Project 23,Project 24,65,260
William Thomas,1/6/2024,4,NextGen Analytics,Project 23,Project 20,65,260
William Thomas,1/6/2024,4,NextGen Analytics,Project 23,Project 21,65,260
William Thomas,1/6/2024,4,NextGen Analytics,Project 23,Project 22,65,260
William Thomas,1/6/2024,4,NextGen Analytics,Project 23,Project 23,65,260
William Thomas,1/6/2024,4,NextGen Analytics,Project 23,Project 24,65,260
Ava Harris,1/6/2024,5,Acme Corp,Project 5,Project 1,50,250
Ava Harris,1/6/2024,5,Acme Corp,Project 5,Project 2,50,250
Ava Harris,1/6/2024,5,Acme Corp,Project 5,Project 3,50,250
Ava Harris,1/6/2024,5,Acme Corp,Project 5,Project 4,50,250
Ava Harris,1/6/2024,5,Acme Corp,Project 5,Project 5,50,250
Ava Harris,1/6/2024,3,Acme Corp,Project 2,Project 1,50,150
Ava Harris,1/6/2024,3,Acme Corp,Project 2,Project 2,50,150
Ava Harris,1/6/2024,3,Acme Corp,Project 2,Project 3,50,150
Ava Harris,1/6/2024,3,Acme Corp,Project 2,Project 4,50,150
Ava Harris,1/6/2024,3,Acme Corp,Project 2,Project 5,50,150
Benjamin Lewis,1/6/2024,3,NextGen Analytics,Project 21,Project 20,65,195
Benjamin Lewis,1/6/2024,3,NextGen Analytics,Project 21,Project 21,65,195
Benjamin Lewis,1/6/2024,3,NextGen Analytics,Project 21,Project 22,65,195
Benjamin Lewis,1/6/2024,3,NextGen Analytics,Project 21,Project 23,65,195
Benjamin Lewis,1/6/2024,3,NextGen Analytics,Project 21,Project 24,65,195
Benjamin Lewis,1/6/2024,1,NextGen Analytics,Project 20,Project 20,65,65
Benjamin Lewis,1/6/2024,1,NextGen Analytics,Project 20,Project 21,65,65
Benjamin Lewis,1/6/2024,1,NextGen Analytics,Project 20,Project 22,65,65
Benjamin Lewis,1/6/2024,1,NextGen Analytics,Project 20,Project 23,65,65
Benjamin Lewis,1/6/2024,1,NextGen Analytics,Project 20,Project 24,65,65
Benjamin Lewis,1/6/2024,2,NextGen Analytics,Project 21,Project 20,65,130
Benjamin Lewis,1/6/2024,2,NextGen Analytics,Project 21,Project 21,65,130
Benjamin Lewis,1/6/2024,2,NextGen Analytics,Project 21,Project 22,65,130
Benjamin Lewis,1/6/2024,2,NextGen Analytics,Project 21,Project 23,65,130
Benjamin Lewis,1/6/2024,2,NextGen Analytics,Project 21,Project 24,65,130
Charlotte Walker,1/6/2024,1,Acme Corp,Project 2,Project 1,50,50
Charlotte Walker,1/6/2024,1,Acme Corp,Project 2,Project 2,50,50
Charlotte Walker,1/6/2024,1,Acme Corp,Project 2,Project 3,50,50
Charlotte Walker,1/6/2024,1,Acme Corp,Project 2,Project 4,50,50
Charlotte Walker,1/6/2024,1,Acme Corp,Project 2,Project 5,50,50
Charlotte Walker,1/6/2024,6,Acme Corp,Project 1,Project 1,50,300
Charlotte Walker,1/6/2024,6,Acme Corp,Project 1,Project 2,50,300
Charlotte Walker,1/6/2024,6,Acme Corp,Project 1,Project 3,50,300
Charlotte Walker,1/6/2024,6,Acme Corp,Project 1,Project 4,50,300
Charlotte Walker,1/6/2024,6,Acme Corp,Project 1,Project 5,50,300
Charlotte Walker,1/6/2024,3,Acme Corp,Project 3,Project 1,50,150
Charlotte Walker,1/6/2024,3,Acme Corp,Project 3,Project 2,50,150
Charlotte Walker,1/6/2024,3,Acme Corp,Project 3,Project 3,50,150
Charlotte Walker,1/6/2024,3,Acme Corp,Project 3,Project 4,50,150
Charlotte Walker,1/6/2024,3,Acme Corp,Project 3,Project 5,50,150
Charlotte Walker,1/6/2024,5,Acme Corp,Project 1,Project 1,50,250
Charlotte Walker,1/6/2024,5,Acme Corp,Project 1,Project 2,50,250
Charlotte Walker,1/6/2024,5,Acme Corp,Project 1,Project 3,50,250
Charlotte Walker,1/6/2024,5,Acme Corp,Project 1,Project 4,50,250
Charlotte Walker,1/6/2024,5,Acme Corp,Project 1,Project 5,50,250
Henry Hall,1/6/2024,7,Acme Corp,Project 5,Project 1,50,350
Henry Hall,1/6/2024,7,Acme Corp,Project 5,Project 2,50,350
Henry Hall,1/6/2024,7,Acme Corp,Project 5,Project 3,50,350
Henry Hall,1/6/2024,7,Acme Corp,Project 5,Project 4,50,350
Henry Hall,1/6/2024,7,Acme Corp,Project 5,Project 5,50,350
Henry Hall,1/6/2024,5,Acme Corp,Project 4,Project 1,50,250
Henry Hall,1/6/2024,5,Acme Corp,Project 4,Project 2,50,250
Henry Hall,1/6/2024,5,Acme Corp,Project 4,Project 3,50,250
Henry Hall,1/6/2024,5,Acme Corp,Project 4,Project 4,50,250
Henry Hall,1/6/2024,5,Acme Corp,Project 4,Project 5,50,250
Isabella King,1/6/2024,8,Global Systems,Project 15,Project 15,70,560
Isabella King,1/6/2024,8,Global Systems,Project 15,Project 16,70,560
Isabella King,1/6/2024,8,Global Systems,Project 15,Project 17,70,560
Isabella King,1/6/2024,8,Global Systems,Project 15,Project 18,70,560
Isabella King,1/6/2024,8,Global Systems,Project 15,Project 19,70,560
Isabella King,1/6/2024,5,Global Systems,Project 19,Project 15,70,350
Isabella King,1/6/2024,5,Global Systems,Project 19,Project 16,70,350
Isabella King,1/6/2024,5,Global Systems,Project 19,Project 17,70,350
Isabella King,1/6/2024,5,Global Systems,Project 19,Project 18,70,350
Isabella King,1/6/2024,5,Global Systems,Project 19,Project 19,70,350
Mason Scott,1/6/2024,3,NextGen Analytics,Project 23,Project 20,65,195
Mason Scott,1/6/2024,3,NextGen Analytics,Project 23,Project 21,65,195
Mason Scott,1/6/2024,3,NextGen Analytics,Project 23,Project 22,65,195
Mason Scott,1/6/2024,3,NextGen Analytics,Project 23,Project 23,65,195
Mason Scott,1/6/2024,3,NextGen Analytics,Project 23,Project 24,65,195
Emma Green,1/6/2024,6,NextGen Analytics,Project 21,Project 20,65,390
Emma Green,1/6/2024,6,NextGen Analytics,Project 21,Project 21,65,390
Emma Green,1/6/2024,6,NextGen Analytics,Project 21,Project 22,65,390
Emma Green,1/6/2024,6,NextGen Analytics,Project 21,Project 23,65,390
Emma Green,1/6/2024,6,NextGen Analytics,Project 21,Project 24,65,390
Emma Green,1/6/2024,7,NextGen Analytics,Project 21,Project 20,65,455
Emma Green,1/6/2024,7,NextGen Analytics,Project 21,Project 21,65,455
Emma Green,1/6/2024,7,NextGen Analytics,Project 21,Project 22,65,455
Emma Green,1/6/2024,7,NextGen Analytics,Project 21,Project 23,65,455
Emma Green,1/6/2024,7,NextGen Analytics,Project 21,Project 24,65,455
Ethan Baker,1/6/2024,6,Global Systems,Project 15,Project 15,70,420
Ethan Baker,1/6/2024,6,Global Systems,Project 15,Project 16,70,420
Ethan Baker,1/6/2024,6,Global Systems,Project 15,Project 17,70,420
Ethan Baker,1/6/2024,6,Global Systems,Project 15,Project 18,70,420
